2013-11-24 17:34:05,414 INFO   [LineOverlayTask] Generating line image 11 of 21, x = 16, y = 16 
2013-11-24 17:34:05,432 INFO   [LineOverlayTask] Generating line image 12 of 21, x = 17, y = 17 
2013-11-24 17:34:05,436 INFO   [LineOverlayTask] Generating line image 13 of 21, x = 18, y = 18 
2013-11-24 17:34:05,511 INFO   [LineOverlayTask] Generating line image 14 of 21, x = 19, y = 19 
2013-11-24 17:34:05,529 INFO   [LineOverlayTask] Generating line image 15 of 21, x = 20, y = 20 
2013-11-24 17:34:08,367 INFO   [LineOverlayTask] Generating line image 16 of 21, x = 21, y = 21 
2013-11-24 17:34:08,370 INFO   [LineOverlayTask] Generating line image 17 of 21, x = 22, y = 22 
2013-11-24 17:34:08,542 INFO   [LineOverlayTask] Generating line image 18 of 21, x = 23, y = 23 
2013-11-24 17:34:08,660 INFO   [LineOverlayTask] Generating line image 19 of 21, x = 24, y = 24 
2013-11-24 17:34:08,660 INFO   [LineOverlayTask] Generating line image 20 of 21, x = 25, y = 25 
